Site,Plot,alpha,cover,allelos,lba,som,pH,amtrees,amcover,nvc,ms,flag
2.0,8.0,11,26.0,1.0,0.675442421,7.005,4.0,39.26990816987241,76.0,W10,em,t
2.0,9.0,3,81.5,0.0,0.078539816,16.877,3.8,58.90486225480862,3.0,W16,em,t
2.0,10.0,2,15.5,0.0,0.045160394000000006,12.357999999999999,3.8,0.0,90.0,W16,em,t
2.0,11.0,4,42.5,0.0,1.3017974559999999,12.878,3.6,31.41592653589793,142.0,W16,em,t
2.0,12.0,9,5.0,0.0,1.712167996,10.942,3.5,0.0,64.0,W10,em,t
2.0,13.0,6,92.5,1.0,3.603014075,35.925,3.5,0.0,10.0,W16,em,t
2.0,14.0,1,60.0,0.0,2.3110340959999998,8.64,3.6,0.0,23.0,W16,em,t
2.0,15.0,12,10.0,1.0,3.638356992,5.4510000000000005,4.0,106.02875205865551,15.0,W10,em,t
2.0,16.0,1,1.0,0.0,0.190459055,8.907,4.0,35.342917352885166,5.0,W16,em,t
3.0,1.0,16,93.5,1.0,0.10602875199999999,11.807,4.8,345.5751918948772,24.0,W10,em,t
3.0,2.0,35,37.0,0.0,,6.0760000000000005,5.8,,141.0,OV27,am,o
3.0,3.0,8,104.0,0.0,0.017671459,33.773,4.6,23.561944901923447,5.0,W10,em,t
3.0,4.0,11,105.5,2.0,0.170824101,27.233,3.8,23.561944901923447,4.0,W16,em,t
3.0,5.0,32,69.0,1.0,0.594939109,8.773,4.8,208.13051330032377,111.0,OV27,am,o
3.0,6.0,6,63.5,2.0,0.168860605,13.599,3.9,0.0,2.0,W10,em,t
3.0,7.0,9,70.0,1.0,0.041233404,14.686,4.4,329.8672286269283,12.0,W16,em,t
3.0,8.0,14,17.5,2.0,0.895353906,10.47,5.0,1068.1415022205297,171.0,OV27,am,o
3.0,9.0,21,63.0,2.0,0.524253274,12.190999999999999,5.2,918.9158511750144,193.0,W21,am,o
3.0,10.0,10,102.0,1.0,0.001963495,11.115,3.8,15.707963267948966,2.0,W10,em,t
3.0,11.0,25,57.5,0.0,,9.627,5.3,,80.0,OV27,am,o
3.0,12.0,8,68.5,0.0,0.5811946410000001,18.565,5.1,23.561944901923447,63.0,W10,em,t
3.0,13.0,5,98.0,1.0,0.017671459,10.685,3.6,0.0,3.0,W10,em,t
3.0,14.0,6,98.5,1.0,,9.751,4.1,,5.0,W10,em,t
3.0,15.0,5,157.0,0.0,0.090320789,13.019,3.8,54.97787143782138,10.0,W10,em,t
3.0,16.0,9,100.5,0.0,0.08639379800000001,38.152,3.8,23.561944901923447,4.0,W10,em,t
4.0,1.0,27,33.5,5.0,0.428041999,15.357999999999999,6.0,392.6990816987241,6.0,W8,am,t
4.0,2.0,25,32.5,5.0,0.25721789899999997,13.862,6.5,589.0486225480862,6.0,W8,am,t
4.0,3.0,21,27.0,4.0,0.16100662300000002,12.954,6.6,161.0066234964769,8.0,W8,am,t
4.0,4.0,10,22.0,1.0,0.34557519200000003,8.742,3.7,54.97787143782138,8.0,W10,em,t
4.0,5.0,29,32.5,3.0,0.651880476,5.653,5.6,408.40704496667314,6.0,W21,am,o
4.0,6.0,30,49.5,4.0,0.510508806,25.351,6.6,223.83847656827274,10.0,W8,am,t
4.0,7.0,24,25.0,3.0,0.47909288,15.488,7.0,196.34954084936206,2.0,W8,am,t
4.0,8.0,24,57.5,2.0,2.293362637,5.357,5.4,172.7875959474386,5.0,W21,am,o
4.0,9.0,23,121.0,3.0,0.135481183,10.122,6.6,0.0,4.0,OV27,am,o
4.0,10.0,27,30.5,6.0,1.3646293090000001,8.232000000000001,6.0,341.64820107788995,11.0,W10,em,t
4.0,11.0,40,37.5,3.0,2.6291203519999997,11.315,6.1,290.59732045705584,7.0,W8,am,t
4.0,12.0,24,42.5,4.0,0.7657632090000001,8.615,6.3,494.8008429403924,36.0,W8,am,t
4.0,13.0,18,36.5,5.0,0.557632696,8.72,6.1,102.10176124166827,33.0,W8,am,t
4.0,14.0,28,48.0,1.0,0.498727834,6.912000000000001,4.0,39.269908169872416,22.0,W10,em,t
4.0,15.0,22,32.5,4.0,1.111338401,11.811,4.2,318.0862561759665,35.0,W10,em,t
4.0,16.0,17,56.5,3.0,1.9654589040000001,17.871,3.8,172.7875959474386,35.0,W10,em,t
5.0,1.0,22,40.5,3.0,0.28470683399999996,8.805,5.7,573.3406592801372,3.0,W8,am,t
5.0,2.0,26,28.0,3.0,0.168860605,14.659,7.2,824.6680715673207,4.0,W8,am,t
5.0,3.0,15,29.5,4.0,2.287472151,8.213,4.7,416.26102660064754,3.0,W10,em,t
5.0,4.0,7,17.5,0.0,0.033379422,8.359,4.7,39.269908169872416,22.0,W10,em,t
5.0,5.0,21,22.0,1.0,0.808960108,9.974,4.6,86.39379797371932,83.0,W8,am,t
5.0,6.0,22,38.0,0.0,0.604756586,9.711,4.9,0.0,64.0,W10,em,t
5.0,7.0,16,73.5,4.0,0.204203522,15.582,5.9,616.5375582669968,3.0,W8,am,t
5.0,8.0,12,116.0,5.0,2.644828315,20.355,6.8,447.6769531365455,151.0,W8,am,t
5.0,9.0,16,68.5,4.0,0.481056375,15.524000000000001,6.5,518.3627878423158,2.0,W8,am,t
5.0,10.0,13,23.0,2.0,0.16689711,13.675,7.0,761.8362184955248,5.0,W21,am,o
5.0,11.0,19,131.5,5.0,4.290237468,14.382,7.3,1401.935721664445,2.0,W8,am,t
5.0,12.0,29,120.5,2.0,0.5811946410000001,17.886,7.4,149.22565104551518,4.0,OV27,am,o
5.0,13.0,33,49.0,0.0,0.19242255,6.644,5.6,70.68583470577035,4.0,W8,am,t
5.0,14.0,17,114.5,6.0,1.030835089,14.640999999999998,6.5,471.23889803846896,6.0,W8,am,t
5.0,15.0,17,17.5,3.0,0.41037054,11.76,6.3,518.3627878423159,7.0,W8,am,t
5.0,16.0,36,31.0,0.0,0.18849555899999998,8.092,5.4,11.780972450961723,3.0,W10,em,t
6.0,1.0,18,23.5,0.0,1.172206759,9.724,4.5,141.3716694115407,134.0,W10,em,t
6.0,2.0,18,13.5,5.0,3.2810008280000003,6.524,4.4,286.67032964006864,38.0,W8,am,t
6.0,3.0,11,8.5,5.0,2.799944453,9.445,5.9,286.6703296400686,28.0,W10,em,t
6.0,4.0,10,7.0,3.0,1.820160244,12.002,4.8,196.34954084936206,58.0,W10,em,t
6.0,5.0,8,6.5,3.0,3.4439709460000003,11.297,4.7,137.44467859455344,48.0,W8,am,t
6.0,6.0,10,8.0,2.0,2.607521902,4.777,4.7,102.10176124166827,193.0,OV27,am,o
6.0,7.0,13,13.5,1.0,2.532909077,11.850999999999999,4.2,270.9623663721196,53.0,W10,em,t
6.0,8.0,23,15.5,4.0,1.60810274,14.470999999999998,4.7,510.50880620834135,204.0,W8,am,t
6.0,9.0,11,7.0,4.0,2.165735436,7.809,5.0,164.93361431346415,195.0,W8,am,t
6.0,10.0,5,2.5,1.0,2.7312221130000003,10.753,4.7,39.269908169872416,185.0,W10,em,t
6.0,11.0,6,3.0,4.0,0.805033117,13.276,5.1,168.8606051304514,213.0,W10,em,t
6.0,12.0,7,4.5,2.0,1.166316273,15.155,5.0,82.46680715673206,194.0,W8,am,t
6.0,13.0,7,5.0,2.0,1.282162502,11.32,4.9,90.32078879070654,185.0,W8,am,t
6.0,14.0,9,5.5,2.0,0.08639379800000001,13.550999999999998,4.7,895.3539062730911,122.0,W10,em,t
6.0,15.0,26,14.0,3.0,0.22383847699999998,9.556000000000001,4.5,553.7057051952011,102.0,W10,em,t
6.0,16.0,16,25.5,4.0,1.044579557,9.326,4.5,113.88273369263,114.0,W10,em,t
7.0,1.0,19,34.0,5.0,0.455530935,10.545,5.6,938.5508052599506,6.0,W8,am,t
7.0,2.0,17,54.5,3.0,0.339684706,21.826999999999998,5.6,545.8517235612265,5.0,W21,am,o
7.0,3.0,19,19.0,4.0,0.206167018,16.298,6.5,329.8672286269283,81.0,W21,am,o
7.0,4.0,12,10.5,5.0,0.204203522,22.14,5.8,761.8362184955248,6.0,W8,am,t
7.0,5.0,8,13.0,6.0,0.720602815,9.158999999999999,5.6,624.3915399009715,3.0,OV27,am,o
7.0,6.0,14,26.5,5.0,0.545851724,16.305999999999997,6.0,510.50880620834135,13.0,W21,am,o
7.0,7.0,14,31.5,6.0,0.455530935,24.502,6.1,659.7344572538566,4.0,OV27,am,o
7.0,8.0,16,9.0,5.0,1.4569135930000001,14.467,5.1,918.9158511750145,4.0,W10,em,t
7.0,9.0,25,19.5,4.0,0.31612276100000003,9.812000000000001,5.5,761.8362184955249,3.0,W10,em,t
7.0,10.0,27,66.5,1.0,0.567450173,11.817,6.3,66.7588438887831,1.0,MG1,am,o
7.0,11.0,9,9.0,5.0,0.210094009,17.548,6.7,985.6746950637975,3.0,OV27,am,o
7.0,12.0,33,39.0,8.0,0.583158136,10.822000000000001,5.1,651.8804756198821,3.0,W10,em,t
7.0,13.0,21,98.5,2.0,0.255254403,10.068999999999999,6.0,153.15264186250243,1.0,OV27,am,o
7.0,14.0,19,66.0,2.0,5.572399969,12.231,5.0,23.561944901923447,12.0,W10,em,t
7.0,15.0,20,30.0,3.0,0.420188017,12.112,5.2,349.50218271186446,22.0,W10,em,t
7.0,16.0,23,43.0,3.0,0.270962366,16.344,5.9,247.4004214701962,11.0,W8,am,t
8.0,1.0,27,46.0,2.0,0.8109236040000001,17.189,6.2,204.20352248333654,13.0,W21,am,o
8.0,2.0,23,90.0,7.0,0.753982237,10.289000000000001,7.3,510.50880620834135,18.0,W8,am,t
8.0,3.0,29,141.5,5.0,3.222095965,10.289000000000001,5.8,306.3052837250048,7.0,W8,am,t
8.0,4.0,26,135.5,5.0,0.653843971,12.937000000000001,5.1,255.25440310417068,47.0,W21,am,o
8.0,5.0,32,69.5,7.0,2.805834939,13.689,5.1,522.2897786593031,35.0,W8,am,t
8.0,6.0,30,64.0,4.0,1.631664684,10.31,5.2,282.7433388230814,56.0,W8,am,t
8.0,7.0,27,45.0,2.0,2.799944453,11.978,4.8,164.93361431346415,45.0,W8,am,t
8.0,8.0,21,36.5,5.0,0.8325220529999999,14.132,5.3,498.7278337573796,47.0,W21,am,o
8.0,9.0,34,68.5,6.0,0.428041999,11.49,4.9,655.8074664368694,29.0,W8,am,t
8.0,10.0,24,40.5,3.0,2.318888077,12.353,4.9,102.10176124166827,9.0,W8,am,t
8.0,12.0,34,42.0,5.0,0.7422012640000001,11.34,5.6,290.5973204570559,9.0,W8,am,t
8.0,13.0,30,28.0,4.0,0.541924733,15.152000000000001,4.9,585.1216317310989,8.0,W8,am,t
8.0,14.0,25,46.5,3.0,0.9758572179999999,12.77,5.1,90.32078879070654,86.0,W8,am,t
8.0,15.0,8,78.0,1.0,2.664463269,13.682,4.6,23.561944901923447,0.0,W21,am,o
8.0,16.0,22,37.5,0.0,1.411753199,13.742,6.6,27.48893571891069,4.0,W8,am,t
9.0,1.0,21,17.5,0.0,2.8156524160000003,5.983,7.5,113.88273369263,28.0,W8,am,t
9.0,2.0,12,71.0,1.0,3.3929200660000003,9.597000000000001,5.3,388.77209088173686,22.0,OV27,am,o
9.0,3.0,11,75.0,1.0,0.928733328,9.695,7.5,94.24777960769379,4.0,W6,d,w
9.0,4.0,13,63.5,2.0,2.144136986,9.9,6.0,263.1083847381452,6.0,W21,am,o
9.0,5.0,24,37.0,1.0,3.634430001,9.907,6.8,459.4579255875072,37.0,W10,em,t
9.0,6.0,19,51.5,6.0,1.343030859,8.456,7.6,302.37829290801756,16.0,W8,am,t
9.0,7.0,19,36.0,6.0,3.7208237989999997,14.308,7.7,608.6835766330225,27.0,OV27,am,o
9.0,8.0,7,48.0,0.0,0.278816348,8.519,4.5,94.2477796076938,13.0,OV27,am,o
9.0,9.0,28,44.0,4.0,2.214822821,10.032,7.0,278.81634800609413,23.0,W8,am,t
9.0,10.0,27,59.0,6.0,1.0524335390000001,5.742000000000001,7.6,247.4004214701962,14.0,W8,am,t
9.0,11.0,22,66.0,4.0,0.651880476,9.446,7.8,278.81634800609413,34.0,W8,am,t
9.0,12.0,17,37.0,3.0,1.005309649,12.81,7.5,278.81634800609413,84.0,OV27,am,o
9.0,13.0,19,92.0,3.0,1.686642556,12.395,7.5,306.30528372500487,33.0,W8,am,t
9.0,14.0,19,72.5,0.0,2.034181243,7.978,7.6,227.76546738526,14.0,W12,am,t
9.0,15.0,19,30.5,1.0,3.481277359,14.24,7.2,341.64820107789,16.0,W12,am,t
9.0,16.0,20,12.5,1.0,1.431388153,9.877,7.5,0.0,23.0,W12,am,t
10.0,1.0,11,16.5,2.0,3.26725636,15.463,3.8,0.0,20.0,W10,em,t
10.0,2.0,11,30.0,5.0,0.5694136679999999,10.547,7.2,467.31190722148176,142.0,W8,am,t
10.0,3.0,15,23.0,0.0,0.62439154,18.939,7.6,109.95574287564276,143.0,W8,am,t
10.0,4.0,5,61.0,0.0,2.615375884,14.685,7.5,380.9181092477624,180.0,OV27,am,o
10.0,5.0,3,95.5,0.0,,15.886,6.8,,3.0,W13,am,t
10.0,6.0,4,81.5,2.0,2.273727683,21.898000000000003,7.2,121.73671532660448,3.0,W21,am,o
10.0,7.0,9,9.5,0.0,0.728456797,16.31,7.3,0.0,3.0,W14,em,t
10.0,8.0,21,37.0,3.0,1.370519795,11.599,5.6,27.48893571891069,122.0,W21,am,o
10.0,9.0,4,32.0,0.0,1.955641427,13.677999999999999,4.8,0.0,81.0,W8,am,t
10.0,10.0,19,118.0,1.0,0.043196899000000004,7.322,5.3,15.707963267948966,4.0,OV27,am,o
10.0,11.0,24,84.0,2.0,0.343611696,24.003,7.2,90.32078879070656,4.0,W21,am,o
10.0,12.0,19,74.5,0.0,0.19242255,8.391,5.0,333.7942194439155,12.0,W10,em,t
10.0,13.0,32,57.5,0.0,0.380918109,7.6979999999999995,6.2,463.38491640449445,33.0,OV27,am,o
10.0,14.0,7,14.0,3.0,1.9811668669999998,19.495,7.4,137.44467859455347,102.0,W21,am,o
10.0,15.0,15,32.5,1.0,1.500110492,17.908,7.8,294.5243112740431,63.0,OV27,am,o
10.0,16.0,15,13.5,0.0,0.763799714,13.895999999999999,7.8,153.1526418625024,164.0,W12,am,t
11.0,1.0,29,48.5,1.0,4.6986445130000005,10.947000000000001,5.2,255.25440310417065,29.0,W8,am,t
11.0,2.0,18,35.0,4.0,2.974695544,11.508,4.7,168.86060513045138,66.0,W8,am,t
11.0,3.0,6,8.5,1.0,2.295326133,11.252,5.1,384.84510006474966,145.0,W10,em,t
11.0,4.0,12,8.0,4.0,1.244856089,11.732000000000001,4.8,86.3937979737193,46.0,W10,em,t
11.0,5.0,30,63.0,2.0,1.097593933,9.839,5.0,113.88273369263,7.0,W10,em,t
11.0,6.0,8,5.5,0.0,2.964878067,9.186,4.9,0.0,46.0,W10,em,t
11.0,7.0,4,3.0,1.0,4.080143458999999,17.058,4.0,43.19689898685966,25.0,W10,em,t
11.0,8.0,3,1.5,2.0,2.59574093,10.045,5.2,208.1305133003238,144.0,W10,em,t
11.0,9.0,3,1.5,4.0,1.822123739,12.602,4.4,231.69245820224725,173.0,W10,em,t
11.0,10.0,14,12.5,1.0,2.468113728,11.302999999999999,5.0,62.83185307179586,93.0,W10,em,t
11.0,11.0,14,7.5,2.0,1.172206759,8.495,4.9,168.8606051304514,152.0,W8,am,t
11.0,12.0,11,15.0,4.0,1.072068493,8.079,4.7,192.42255003237483,153.0,W21,am,o
11.0,13.0,7,9.0,4.0,1.319468915,11.425,4.3,145.29866022852795,123.0,W10,em,t
11.0,14.0,9,4.5,6.0,1.099557429,11.315999999999999,4.9,208.1305133003238,126.0,W10,em,t
11.0,15.0,14,7.0,3.0,1.9654589040000001,10.54,4.0,98.17477042468103,62.0,W10,em,t
11.0,16.0,17,13.0,1.0,1.767145868,9.823,4.6,82.46680715673206,53.0,W8,am,t
12.0,1.0,23,75.5,2.0,0.353429174,35.146,7.5,58.90486225480862,164.0,W21,am,o
12.0,2.0,8,89.0,6.0,0.34557519200000003,26.043000000000003,7.5,942.4777960769379,22.0,W13,am,t
12.0,3.0,10,89.0,5.0,1.411753199,30.584,7.3,310.23227454199207,13.0,W8,am,t
12.0,4.0,17,71.0,4.0,0.09817477,23.354,7.3,1213.4401624490577,13.0,W8,am,t
12.0,5.0,10,99.0,4.0,0.041233404,12.665999999999999,7.4,82.46680715673207,130.0,W13,am,t
12.0,6.0,18,25.0,7.0,0.373064128,26.465,7.5,286.67032964006864,23.0,W21,am,o
12.0,7.0,10,25.0,6.0,1.5982852630000002,22.91,7.5,325.94023780994104,14.0,W8,am,t
12.0,8.0,22,82.0,3.0,2.49756616,24.238000000000003,7.5,204.20352248333654,14.0,W8,am,t
12.0,9.0,20,99.5,0.0,0.06872233900000001,15.262,7.3,573.3406592801372,3.0,OV27,am,o
12.0,10.0,10,39.5,2.0,1.423534171,45.93,7.2,384.8451000647496,25.0,W10,em,t
12.0,11.0,3,50.5,4.0,1.221294144,38.001999999999995,7.0,451.60394395353273,24.0,W21,am,o
12.0,12.0,4,96.0,2.0,0.488910357,26.156999999999996,7.2,263.1083847381451,13.0,W8,am,t
12.0,13.0,7,97.5,3.0,1.219330649,10.284,7.5,231.69245820224722,13.0,W8,am,t
12.0,14.0,21,18.5,3.0,1.4569135930000001,22.631,7.8,706.8583470577036,26.0,W8,am,t
12.0,15.0,29,66.5,3.0,0.767726705,17.894000000000002,7.4,1024.94460323367,6.0,W8,am,t
12.0,16.0,10,30.0,5.0,0.5438882279999999,23.237,7.1,604.7565858160351,83.0,W8,am,t
13.0,1.0,10,60.5,0.0,1.7200219780000001,6.257999999999999,6.9,333.7942194439155,26.0,W8,am,t
13.0,2.0,10,25.0,0.0,1.70627751,6.542000000000001,5.7,98.17477042468104,137.0,W14,em,t
13.0,3.0,17,40.5,1.0,2.613412389,7.555,5.5,373.06412761378795,113.0,W21,am,o
13.0,4.0,16,31.5,2.0,2.1794799030000003,6.577000000000001,4.5,192.42255003237483,175.0,W8,am,t
13.0,5.0,17,20.0,0.0,0.891426915,14.534,3.6,0.0,162.0,W10,em,t
13.0,6.0,11,21.5,0.0,1.174170254,6.756,4.3,0.0,171.0,W10,em,t
13.0,7.0,3,2.5,0.0,1.519745446,9.021,4.5,0.0,202.0,W10,em,t
13.0,8.0,23,22.0,2.0,1.955641427,10.03,5.2,459.45792558750725,154.0,W10,em,t
13.0,9.0,9,14.5,1.0,2.1284290230000003,6.527,4.5,408.4070449666731,184.0,W10,em,t
13.0,10.0,1,1.0,1.0,1.641482162,5.542000000000001,4.4,117.80972450961724,221.0,W10,em,t
13.0,11.0,26,53.5,0.0,1.500110492,7.23,4.1,0.0,160.0,OV27,am,o
13.0,12.0,5,62.0,2.0,1.29983396,9.499,4.2,0.0,170.0,W21,am,o
13.0,13.0,3,25.0,1.0,1.423534171,14.29,4.2,0.0,202.0,W10,em,t
13.0,14.0,13,23.5,1.0,1.6964600330000001,7.321000000000001,4.3,51.050880620834135,95.0,W8,am,t
13.0,15.0,11,13.0,2.0,2.000801821,10.212,4.3,62.831853071795855,153.0,W10,em,t
13.0,16.0,6,5.5,1.0,1.94582395,8.25,4.0,7.853981633974483,157.0,W10,em,t
14.0,1.0,5,32.0,0.0,3.2162054789999996,18.465,3.5,43.19689898685966,120.0,W10,em,t
14.0,2.0,8,18.5,4.0,4.141011817,17.264,3.7,0.0,4.0,W10,em,t
14.0,3.0,9,65.0,3.0,0.7716536959999999,6.037999999999999,5.1,589.0486225480862,93.0,OV27,am,o
14.0,4.0,3,1.5,1.0,0.021598449,8.36,3.5,0.0,2.0,W13,am,t
14.0,5.0,1,0.5,0.0,0.021598449,8.628,3.7,0.0,1.0,W15,em,t
14.0,6.0,1,0.5,,0.021598449,7.433,3.5,0.0,,W15,em,t
14.0,7.0,7,84.5,7.0,1.036725576,6.933,4.3,483.0198704894307,62.0,OV27,am,o
14.0,8.0,5,8.0,0.0,4.763439861,4.727,4.2,337.72121026090275,5.0,W10,em,t
14.0,9.0,1,0.5,,3.26725636,84.219,3.5,180.6415775814131,,W16,em,t
14.0,10.0,6,4.0,2.0,3.475386873,8.413,4.3,341.64820107788995,5.0,OV27,am,o
14.0,11.0,2,10.5,5.0,1.875138115,30.316999999999997,3.5,282.7433388230814,2.0,OV27,am,o
14.0,12.0,19,71.0,1.0,7.131415324,9.646,4.7,74.61282552275759,53.0,W8,am,t
14.0,13.0,3,6.0,0.0,0.34950218299999997,8.762,3.7,251.32741228718345,70.0,OV27,am,o
14.0,14.0,9,4.5,1.0,0.278816348,19.735,3.5,51.050880620834135,2.0,OV27,am,o
14.0,15.0,2,1.5,2.0,2.799944453,9.743,4.5,259.18139392115796,2.0,W10,em,t
14.0,16.0,3,1.5,6.0,1.6650441059999999,9.747,4.3,62.83185307179586,51.0,W10,em,t
15.0,1.0,15,84.0,0.0,3.165154598,15.66,4.0,7.853981633974483,2.0,W10,em,t
15.0,2.0,17,61.0,0.0,2.799944453,12.249,4.2,479.0928796724435,10.0,W10,em,t
15.0,3.0,10,85.5,0.0,4.091924431,22.746,3.4,129.59069696057895,5.0,W16,em,t
15.0,4.0,23,87.5,0.0,0.950331778,9.86,4.4,141.3716694115407,1.0,OV27,am,o
15.0,5.0,25,42.0,0.0,3.636393497,10.668,4.0,200.2765316663493,9.0,W6,d,w
15.0,6.0,40,56.5,0.0,0.891426915,8.859,5.0,86.39379797371932,7.0,W10,em,t
15.0,7.0,26,66.0,0.0,1.580613804,15.062999999999999,5.2,353.4291735288517,3.0,OV27,am,o
15.0,8.0,17,104.0,0.0,0.567450173,11.417,4.3,0.0,0.0,W10,em,t
15.0,9.0,30,43.5,0.0,1.105447915,9.641,5.0,0.0,4.0,W6,d,w
15.0,10.0,25,91.0,1.0,1.533489914,13.994000000000002,4.5,200.2765316663493,1.0,OV27,am,o
15.0,11.0,27,77.5,4.0,1.511891465,10.222999999999999,4.2,157.07963267948963,5.0,W10,em,t
15.0,12.0,19,42.5,2.0,1.388191254,9.12,3.9,54.97787143782138,8.0,W10,em,t
15.0,13.0,26,70.0,4.0,1.890846078,8.895,4.7,259.1813939211579,7.0,W10,em,t
15.0,14.0,41,46.5,0.0,1.6709345930000001,5.725,4.7,0.0,4.0,W10,em,t
15.0,15.0,13,57.0,0.0,2.095049601,11.805,4.8,0.0,1.0,W10,em,t
15.0,16.0,15,43.0,0.0,5.843362336,8.491,4.8,223.83847656827277,3.0,W10,em,t
16.0,1.0,17,13.0,4.0,1.606139244,8.463,4.1,212.05750411731103,64.0,W21,am,o
16.0,2.0,20,46.5,5.0,2.04399872,8.943,4.0,380.91810924776246,76.0,W10,em,t
16.0,3.0,14,9.5,3.0,0.675442421,5.729,4.1,530.1437602932776,11.0,W10,em,t
16.0,4.0,28,52.5,2.0,1.576686813,7.218,4.6,192.42255003237483,93.0,W10,em,t
16.0,5.0,6,85.0,0.0,0.9758572179999999,10.113999999999999,3.5,267.0353755551324,27.0,W10,em,t
16.0,6.0,11,31.5,5.0,1.0642145109999999,9.41,4.8,302.3782929080176,90.0,W21,am,o
16.0,7.0,16,33.0,3.0,2.108794069,10.041,4.0,620.4645490839841,91.0,W21,am,o
16.0,8.0,3,1.5,0.0,1.9124445280000002,6.247000000000001,4.6,212.05750411731103,135.0,W8,am,t
16.0,9.0,12,42.0,5.0,1.254673566,7.085,4.1,263.10838473814516,72.0,W21,am,o
16.0,10.0,18,25.0,3.0,1.751437904,10.749,3.8,212.05750411731103,84.0,OV27,am,o
16.0,11.0,9,34.5,3.0,2.342450022,9.894,4.0,302.37829290801756,53.0,W14,em,t
16.0,12.0,10,7.0,4.0,2.358157986,9.225,4.1,373.0641276137879,176.0,W14,em,t
16.0,13.0,7,5.5,4.0,1.6886060509999998,7.972,3.8,259.1813939211579,44.0,OV27,am,o
16.0,14.0,8,14.0,4.0,1.370519795,12.437000000000001,4.4,753.9822368615503,97.0,OV27,am,o
16.0,15.0,10,50.0,3.0,1.2762720159999998,6.705,3.4,145.29866022852792,84.0,W10,em,t
16.0,16.0,5,23.5,1.0,3.19853402,8.56,3.9,82.46680715673207,105.0,W21,am,o
17.0,1.0,38,42.5,1.0,1.197732199,10.395,7.5,102.10176124166827,15.0,W10,em,t
17.0,2.0,21,17.0,2.0,1.12900986,9.101,4.1,196.34954084936209,16.0,W10,em,t
17.0,3.0,30,44.0,2.0,0.647953485,28.66,6.5,102.10176124166827,5.0,W8,am,t
17.0,4.0,8,25.0,0.0,1.036725576,48.968999999999994,4.1,0.0,5.0,W10,em,t
17.0,5.0,4,8.0,0.0,0.950331778,97.105,3.6,74.61282552275759,5.0,W16,em,t
17.0,6.0,9,16.5,0.0,1.849612675,57.297,3.4,62.83185307179586,42.0,W16,em,t
17.0,7.0,22,35.5,4.0,1.260564052,6.827999999999999,4.4,479.09287967244336,1.0,W8,am,t
17.0,8.0,35,36.5,0.0,1.0151271259999999,9.527999999999999,4.5,204.20352248333654,22.0,W10,em,t
17.0,9.0,15,38.0,7.0,0.803069622,7.731,4.7,106.02875205865553,5.0,OV27,am,o
17.0,10.0,20,42.5,3.0,1.41568019,17.823,6.1,149.22565104551518,10.0,W8,am,t
17.0,11.0,20,17.0,0.0,1.739656932,10.755999999999998,5.6,129.59069696057895,144.0,W10,em,t
17.0,12.0,25,92.5,,3.8405970189999996,14.538,6.2,412.33403578366034,,W8,am,t
17.0,13.0,18,108.5,1.0,1.22718463,18.387,6.4,219.9114857512855,1.0,W8,am,t
